_id,detail,discount,link,oldprice,press,price,title 
p1324396576,, (4.98折) ,http://product.dangdang.com/1324396576.html,¥259.00,unknow,¥128.80, 正版世界十大名著精装版全10册傲慢与偏见 简爱 飘 复活 红与黑 茶花女 悲惨世界 巴黎圣母院 基督山伯爵 呼啸山庄
p24170734,◎名列 世界十大爱情故事 的浪漫爱情经典，超凡脱俗，震撼人心。 鲁迅先生说， 悲剧是将人生的美好撕碎了给人看 。法国大文豪雨果以跌宕起伏的情节，细腻曲折的笔触，讲述了被称为 野兽 的丑男卡西莫多，与惊艳夺目的 美女 爱斯梅拉达浪漫而悲情的爱情挽歌，超凡脱俗，震撼人心。在几百年以后，当看到 美女 与 野兽 两具抱在一起的尸体时，谁都会油然而生出感动，慨叹不已，回味无穷 ◎雨果：为自由呐喊，成全世间一切美和善 《巴黎圣母院》以热烈、浪漫的手笔描写底层人民、流浪者，他们衣衫褴褛，却有着胜过所谓文明人的正义美德；他们在腐朽的时代不畏强暴，为自由高呼，表达美善人性的觉醒与诉求，振奋人心。高尔基说： 雨果像暴风一样轰响在世界上，唤醒人心灵中一切美好的事物。 他教导一切人爱生活、美、真理。 ◎《纽约, (5折) ,http://product.dangdang.com/24170734.html,¥42.00,西安交通大学出版社,¥21.00, 巴黎圣母院（北大西语系著名翻译家李玉民全译本，“世界十大名著”“世界十大爱情故事”之一，读过后，更懂爱）
p24012393,李银河、柴静、冯唐推荐！ 王小波经典作品， 影响三代年轻人的文学经典， 一曲理想与爱情的时代挽歌， 二十世纪中文小说一百强， 赠送精美藏书票。 迄今王小波*读本 王小波： 这篇小说是我的宠儿。 小波在一篇小说里说：人就像一本书，你要挑一本好看的书来看。我觉得我生命中*的收获和幸运就是，我挑了小波这本书来看。我从1977年认识他到1997年与他永别，这二十年间我看到了一本*美好、*有趣、*好看的书。 李银河 王小波说过，你在家里，在单位、认识的人面前，你被当成一个人看，你被尊重，但在一个没人认识你的地方，你可能会被当成东西对待。我想在任何地方都被当成人，不是东西，这就是尊严。 柴静 小波的好处显而易见。*，有趣味。这一点非常基本的阅读要求，长久以来对于我们是一种奢侈。第二，说真话。这一点, (5折) ,http://product.dangdang.com/24012393.html,¥32.00,作家出版社,¥16.00, 黄金时代 王小波经典作品集
p23468233,====================================================================== 6 个月，畅销200万册，完美纪念！双色印刷，软皮精装！ 新增 9 个故事，赠梁朝伟御用配音演绎书中故事的原声大碟 《从你的全世界路过》200万册精装升级版，我们用了双层软皮做精装，让这样一本坚韧柔软的书保持初心，不惧弯折。新生绿的封面，与双色的内文呼应，我们特别邀请了新锐插画师朋鸟三告，对书中8个经典故事进行了精心的手绘创作。书中中增加了9个全新的故事，是张嘉佳献给读者独自拥有的第8夜。随书附赠的原声大碟里，你将听到由梁朝伟御用国语配音叶清完美演绎制作的有声版，感受 梁朝伟 在你耳边讲述张嘉佳笔下的那些故事。这样一本精致而温暖的书，你可以送给*重要的人，也可以让它留在你身边。 重磅推荐 《 从你的全世界路过》, (5折) ,http://product.dangdang.com/23468233.html,¥68.00,湖南文艺出版社,¥34.00, 从你的全世界路过(精装升级版，超豪华软皮精装)：增加9个故事，诞生10部电影
p25265190,"◆一部人性百科全书，写尽你一生可能遇到的所有人！ ◆法语翻译界泰斗傅雷历时25年，精选精译15篇，全收录！ ◆遗失的一篇《猫球商店》由 傅译传人 罗新璋精译精校。 ◆伟大作家的特点就是作品丰富，而巴尔扎克的《人间喜剧》可谓丰富得惊人。 毛姆 ◆《人间喜剧》里有一个时代、一个世界、一个人。 茨威格 ◆作者巴尔扎克，文学界的拿破仑、法国社会的一面镜子，雨果、普鲁斯特、茨威格、哈代、◆毛姆、木心等众多文学大家的精神领袖！ ◆在人类共同的精神世界，《人间喜剧》用91部小说、2400多个典型形象，融汇人间百态,写尽你一生可能遇到的所有人。这是一部人性百科全书，一座罕见的文学丰碑！ 推荐您购买读客其他畅销书：", (7.72折) ,http://product.dangdang.com/25265190.html,¥489.90,文汇出版社,¥377.80, 人间喜剧（一部人性百科全书，写尽你一生可能遇到的所有人！) (读客精神成长文库）
p22568340,这是一本被众网友誉为 资治通鉴 式的职场、商战小说。职场和创业必经的那些事，已在书中清晰上演。 职场的精明博弈、销售的诡诈百出、商场的为贾之道。 读的是故事，学到的是职场技巧和商战精髓： 各种正反双方互搏的实战分析； 精彩绝伦的商业策划； 现看现用的谈判谋略； 剑走偏锋的思维模式以及百用百灵的速学理论，作者都倾囊奉出。 本书将为你解决两手空空，如何开启人生的大问题。 本书也将帮助你从零开始学习职场、商战真功夫！ 读一遍：血脉贲张，想立刻去打拼；读两遍：一技傍身，大有进步；再读一遍：想不成功都难！, (7.52折) ,http://product.dangdang.com/22568340.html,¥29.00,中信出版社,¥21.80, 《我把一切告诉你①》（一本上午看了，下午就能用的职场小说，5亿中国青年的职场战斗秘籍！）
p23399312,1．《卡拉马佐夫兄弟》是一代文学巨匠陀思妥耶夫斯基创作的*后一部长篇小说，也是他的心灵自传体小说，堪称陀氏文学创作的**之作。 2．既体现了俄罗斯民族的性格特征，同时也对整个人类的性格特征进行了剖析。 3．这部小说自从面世以来，曾被弗洛伊德、爱因斯坦、教皇本笃十六世等伟大的人物评为世界文学史上具有极高成就的巨著之一。, (5折) ,http://product.dangdang.com/23399312.html,¥58.00,外文出版社,¥29.00, 《卡拉马佐夫兄弟》
p23902692,★ 上帝的磨盘磨得很慢，却磨得很细。 ★毛姆三大代表作之一，20世纪风靡全球，全球热销千万册。马尔克斯、村上春树、乔治 奥威尔、张爱玲、莫言、奈保尔一致推崇。 ★根据兰登书屋典藏版本翻译，年轻译者田伟华倾注700个日夜精心翻译，既尊重原文，又符合现代阅读口味。 更多毛姆经典作品请点击： ★刀锋 ★面纱 ★寻欢作乐 ★人性的枷锁 ★毛姆短篇小说精选, (5折) ,http://product.dangdang.com/23902692.html,¥32.00,黑龙江科学技术出版社,¥16.00, 月亮与六便士（毛姆经典作品）
p23779322,★ 600万册畅销书《好妈妈胜过好老师》作者、著名教育专家尹建莉首部译作，千万妈妈的上佳选择 ★6210字译者序，全新准确解读《小王子》核心密码 ★本版译文的文学性、准确性、哲理性，横扫市场所有版本，无出其右者 ★家教专家的眼睛，更能直达原著者内心深处对 爱与责任 深层含义 ★更贴近原著作者内心，倾力还原《小王子》写作初衷的全新译本，一本大人和孩子都能读、阅读率仅次于《圣经》的童话哲学书, (5折) ,http://product.dangdang.com/23779322.html,¥32.00,新蕾出版社,¥16.00, 小王子（精装）
p23717074,与《一九八四》《我们》并称 世界三大反乌托邦小说 现代文库20世纪百佳英文小说第五名 BBC英国人*喜爱的百本小说之一 买一赠一 买中文版送英文版, (7.5折) ,http://product.dangdang.com/23717074.html,¥32.80,译林出版社,¥24.60, 双语译林:美丽新世界（买中文版送英文版）
p23961342,"王小波系列图书： 时代三部曲（套装共4册） 王小波杂文（套装共两册） 黄金时代 白银时代 青铜时代 黑铁时代 红拂夜奔 沉默的大多数 我的精神家园 爱你就像爱生命 ★ 文学界不可逾越的王小波，知识群体必读作品。 近二十年来，他被无数文艺青年青睐，影响了 70 后、 80 后， 今天，他的文字将被 90 后，甚至 00 后所拥趸，只为那颗自由的灵魂。 这套书适合喜欢王小波的文艺青年、知识群体再读； 适合时时被影响，却从未去翻阅的伪粉丝细读； 值得**次接触王小波的小鲜肉初读。 ★ 王小波早期作品手稿首次曝光 王小波早期作品手稿，保存下来的仅有六篇，分别是《绿毛水怪》《战福》《这是真的》《歌仙》《这辈子》《变形记》 , 这", (5折) ,http://product.dangdang.com/23961342.html,¥32.00,北京联合出版公司,¥16.00, 白银时代
p23718997,小说描述在一场未来的核战争中，一架飞机带着一群孩子从本土飞到南方疏散。飞机被击落，孩子们乘坐的机舱落到一座世外桃源般的、荒无人烟的珊瑚岛上。起初孩子们齐心协力，后来由于害怕所谓的 野兽 分裂成两派，以崇尚本能的专制派压倒了讲究理智的民主派而告终。, (7.89折) ,http://product.dangdang.com/23718997.html,¥35.00,上海译文出版社,¥27.60, 蝇王（译文经典·精装）
p1199324559,, (3.83折) ,http://product.dangdang.com/1199324559.html,¥128.00,unknow,¥49.00, ···余华经典小说4册活着兄弟许三观卖血记在细雨中呼喊共4册余华长篇小说作品精选全集余华经典代表作品
p25167967,◆马伯庸全新长篇，打造独树一帜的中国风航海探险小说。游走于历史与传说的边界，一段波澜壮阔、妙趣横生的海上冒险之旅。 前途四海，骑鲸破浪！ ◆文字鬼才马伯庸至高幻想之作：相传女皇武则天在南洋之上建造堆满珍宝的佛岛，几百年后，大明皇帝被刺杀于南洋之上，太子驾宝船出逃，踏上寻宝探险的复仇之旅。 ◆年度微博影响力作品，网络点击量超2000万次。实体书独家专版，历时半年、逐字修改终于成书。 ◆徐超渊等多位国内*插画师为小说绘制的精美插图， 文字与全彩插画共同营造完美阅读体验，随书附赠大明水师令牌书签。 ◆《四海鲸骑》同名3D动画定档2018年暑期，同名影视项目全面孵化中。 ◆《加勒比海盗》、《海贼王》同题材作品，打造脑洞大开、充满奇趣的中国风航海探险小说。流落民间的大明太子、晕船的蒙古水师提督、操控珊瑚的东, (7.13折) ,http://product.dangdang.com/25167967.html,¥79.60,北京联合出版有限公司,¥56.70, 四海鲸骑（全两册）
p25238316,什么时候一个父亲能真正成为一个父亲呢？是从怎样的一刻起，一位父亲能够真正撑起 父亲 这个称号呢？ 是枝裕和, (5折) ,http://product.dangdang.com/25238316.html,¥49.80,湖南文艺出版社,¥24.90, 如父如子
p22852611,译林出版社版本，无论从纸张、版式、印刷、色彩、装帧都无可挑剔。 无与伦比的文学，送给所有渴望真情的人们！ 完整插图典藏。, (5折) ,http://product.dangdang.com/22852611.html,¥275.60,译林出版社,¥137.80, 王小波全集 全10册
p20560552,购买原版书相关链接，点击进入 美国总统奥巴马父女爱不释手，青少年读者奉若神明的青春巨制。 有人说世界将毁于，有人说世界将毁于冰 当你可以永生不死，你该为什么而活？ 方文山、饶雪漫、安意如、田原倾情推荐。 《暮色》改编青春爱情有大片缔造票房神话， 暮光之城 系列将拍成四部曲，开启下一个魔幻十年。 全球销量已突破5000万册，荣膺美国亚马逊网站近十年来**好书、美国图书馆协会十大青少年票选*喜爱读物之首、《纽约时报》年度**小说、《出版商周刊》年度**好书。 作者入选《时代》周刊2008年全球百名**影响力人物. 享受本书*原汁原味的英文版《 The Twilight Saga Collection 》英国版请点击 享受 本书*原汁原味的英文版《 The Twilight Saga Collection 》美国版请点击 相关推荐：胡塞尼经典文集（追风筝的人, (5折) ,http://product.dangdang.com/20560552.html,¥136.60,接力出版社,¥68.30, 暮光之城系列（全4册）
p23694101,王朔，当代中国文坛绕不过去的存在与永在 你能看出更深的东西你就看，你不能看出更深的东西，起码也让你乐一乐。 独家授权 权威版本, (5折) ,http://product.dangdang.com/23694101.html,¥35.00,北京十月文艺出版社,¥17.50, 动物凶猛
p23717136,简 奥斯丁的代表作《傲慢与偏见》，不仅是英国文苑的奇葩，也是世界文库的珍品，被英国著名小说家和戏剧家毛姆列为世界十大小说经典名著之一。 名家全译本 华中师范大学教授、博导，英美文学研究专家、著名翻译家罗良功权威译作，文学经典完美呈现。 名著典藏版 国际大师插图（国际插画家CharlesE.Brock原版插图），融合文学性和艺术性的插图作品，图文并茂、版式疏朗、用纸考究、装帧精美，打造世界名著典藏版本。 中央级出版社 全国百佳出版社、中央级专业翻译出版社权威打造。 本套世界文学名著，选用名家的全译本，并配有精美的国际大师插图，在内容和形式上，将营造极佳的阅读体验。这在国内的名著出版工作中，是非常难得的。 国际翻译界 北极光 杰出文学翻, (5折) ,http://product.dangdang.com/23717136.html,¥20.00,中央编译出版社,¥10.00, 傲慢与偏见 世界名著典藏
p25211576,恐怖小说的首要魅力在于它预演了我们的死亡。 而死亡是丰富的，其中包含着庄严、悲伤、愤怒、迷茫、怪异，甚至有趣。 斯蒂芬 金：《肖申克的救赎》原著作者，美国影视业孜孜以求的故事贩卖机，作品总销量超过3.5亿册 无可争议的惊悚小说大师斯蒂芬 金首部短篇小说集 宛如教科书一般的写作，书中七成故事曾被改编为影视剧 获 巴尔罗格*短篇集 ，入围 轨迹文学奖 和 世界奇幻文学奖 *短篇集, (5.79折) ,http://product.dangdang.com/25211576.html,¥42.00,湖南文艺出版社,¥24.30, 守夜（《肖申克的救赎》作者斯蒂芬.金首部短篇小说集）
p23298229,"张恨水的作品有以俗为雅,雅中藏俗;注重传承,勇于创新;大量使用第三人称叙事模式的特点。他吸取了西方小说和传统小说写作手法的优点,创作出适合自己写作风格的独特手法,他的作品新旧交融,既有传统章回小说的形式,又将现代的叙事内容融入传统的小说形式中。形式上也非常的现代化,他在着重景物描写与心理描写的同时,也注重风俗描写和传统因缘。", (5折) ,http://product.dangdang.com/23298229.html,¥48.00,国际文化出版公司,¥24.00, 《纸醉金迷》（全二册）
p24181550,日本文坛荣膺江户川乱步奖、直木奖、日本推理作家协会奖三大奖的推理作家 东野圭吾 神探伽利略系列第八弹 惊悚与罪恶之杰作 欲了解东野之全貌 本书不容错过 福山雅治 吉高由里子 主演同名超人气日剧, (5折) ,http://product.dangdang.com/24181550.html,¥38.00,上海译文出版社,¥19.00, 禁忌魔术：神探伽利略8（新）
p25100755,如果你想深入了解丝绸之路沿线国家的历史与文化，你必须读马卢夫的作品 如果你想了解中东问题的前世今生，你必须读马卢夫的作品 ★ 法兰西学院院士、龚古尔大奖得主、黎巴嫩裔法国著名小说家、历史学家阿敏 马卢夫作品 ★ 他被誉为是*有国际影响力的反映阿拉伯与穆斯林文化的作家，欧洲因他而掀起了阿拉伯文化热 ★ 他的作品被翻译为27种语言，历经几十年而畅销不衰，广受世界各国读者喜爱； 作者阿敏 马卢夫，平生致力于消除东西方文化的隔阂，加深不同文化的了解。这在 叙利亚难民问题 、 阿拉伯之春运动 、 恐怖袭击 让世界手足无措的今天，以史为鉴，镜照当下，来自伊斯兰文化本体的历史小说给我们带来了新的思路。 小说中出现的历史上的重要伊斯兰国家和城市，如叙利亚、撒马尔罕、菲斯、开罗、地中海沿岸城市等等，它们也是, (5折) ,http://product.dangdang.com/25100755.html,¥68.00,民主与建设出版社,¥34.00, 撒马尔罕
p24197698,, (7.89折) ,http://product.dangdang.com/24197698.html,¥26.00,人民文学出版社,¥20.50, 漫说旧时光:呼兰河传
p24044712,★茅盾文学奖获奖作品，与姚雪垠的《李自成》堪称双璧 ★当代口碑zui好的历史小说，被誉为 中国版《战争与和平》 ★国画大家刘旦宅23幅插图 ★书籍设计大师吕敬人先生指导设计 ★《金瓯缺》称得上是当代历史长篇小说中的经典之作，作者惊人的历史洞察力与异乎寻常的艺术想象力，在作品中得到了完美的呈现。这部作品重新出版了，我很欣慰。我坚信，真正优秀的作品，不会湮没在时间的长河里。 二月河（著名作家） ★在中国人严肃的文学记忆中，《金瓯缺》是一部厚重的历史作品。 宋代是中国文明霉变期的开端，中国民族的强势生存传统也在这一时期以历史大悲剧的形式灿烂爆发，爱国名将民族英雄震撼人心。《金瓯缺》所写的正是北宋末期至南宋这段历史，作品文笔庄严，视野宏阔，值得认真品读。, (7.14折) ,http://product.dangdang.com/24044712.html,¥188.00,河南文艺出版社,¥134.20, 茅盾文学奖获奖作品：金瓯缺（套装全4卷）
p24185599,美国短篇小说大师雷蒙德?卡佛公认的成熟之作，收入大部分名篇：《大教堂》入选《美国*短篇小说选》，《好事一小件》获 欧?亨利小说奖 *名，《发烧》入选《美国短篇小说杰作选》。故事多数平常：小夫妇没生出孩子以至生活灰暗；生日蛋糕早好了，被撞伤的孩子却在父母等待中悄然离去；卖维他命的女人为生意焦虑，丈夫则觊觎着她的同伴 小说常有意想不到的结尾。卡佛以一种悠长的凝视直面无望。他被尊为简约文学的典范，生活把他的人物剥了个精光，而他把自己的文字削到嶙峋。《大教堂》中仍有卡佛早期作品的无奈和冷硬，但是，他把自己那扇一直尘封的天窗推开一条缝隙，洒下了些许光亮。, (5折) ,http://product.dangdang.com/24185599.html,¥38.00,译林出版社,¥19.00, 大教堂（纪念版）
p25266126,编辑推荐 ◆横扫37国的重磅悬疑小说！ ◆ 暗杀大师 系列的狂热粉丝已遍布美国、英国、法国、德国、西班牙、葡萄牙、意大利、以色列、丹麦、匈牙利、捷克、斯洛伐克、波兰、克罗地亚、保加利亚、巴西、韩国、泰国、越南等37个国家！ ◆连续17年稳居《纽约时报》畅销榜，8次摘得桂冠！ ◆Goodreads口碑爆表，好评率高达98%！ ◆真正属于我们这个时代的英雄传说！征服亿万读者的伟大角色 暗杀大师 加百列 艾隆，又回来了。 ◆好莱坞争抢电影改编权，作者多次拒绝，因 没人能演出暗杀大师的味道 ！ ◆愿意为了什么而死，就要为了什么而活。 推荐您购买读客其他畅销书：, (4.99折) ,http://product.dangdang.com/25266126.html,¥49.90,江苏凤凰文艺出版社,¥24.90, 暗杀大师2：英国刺客(横扫37国的重磅悬疑小说！)
p23732683,《海底两万里》这部小说，描写的是法国博物学家阿罗纳克斯教授和尼摩艇长在海底深处旅行的故事。他们游历了世界许多海洋，饱览了海底变幻无穷的奇异景观和形形色色的生物，经历了种种危险。小说悬念迭出，高潮频起，趣味盎然，在引人入胜的故事中蕴含着鲜明的爱憎和广博的地理知识，使读者获得精神享受的同时，感受到自然的神奇和科学的力量。, (7.88折) ,http://product.dangdang.com/23732683.html,¥33.00,人民文学出版社,¥26.00, 海底两万里
p23735721,★ 根据《移动迷宫》首部改编电影《找出真相》揽获全球50多个国家和地区票房总冠军 ★ 二十世纪福斯电影公司出品， 第二部改编电影《烧痕审判》2015年全球盛大上映 ★ 欧美当红系列小说，全球销量突破1000万册，版权转售40余个国家 ★ 囊括包括全美青少年**图书、美国青少年图书馆协会**小说、《科克斯书评》**青少年书籍在内十多项大奖 ★ 一座精心设计的迷宫，一群奋力求生的少年，一名启动末日的美丽少女 ★ 《移动迷宫》除了是一个充满冒险的故事，同时也是一个关于希望与人性的故事。 希望 是这个故事的中心思想，不论外在环境有多险恶，这些迷宫行者从未放弃，而这也正是我想传达的价值理念。──詹姆斯 达什纳 你看电影，我买单！ 活动注意事项： 1.本次活动所赠电影, (5折) ,http://product.dangdang.com/23735721.html,¥105.00,接力出版社,¥52.50, 移动迷宫：全3册（欧美当红系列小说，让读者兴奋不已！）
p24009388,* 布克奖得主 ， 英国大作家安妮塔 布鲁克纳代表作 * 以英式轻谑X亨利 詹姆斯的幽微诡秘X张爱玲的哀凉透彻写学院派迷离韵事，怨女深愁。 * 以优雅、冷峻、机智的语言拷问灵魂，深刻探讨多角情感关系里选择性伤害涉及的伦理与道德问题。 * 格非、马凌、胡续冬、桑格格、李静睿 一致推荐！ 本书由汇聚国内外文学大师、优秀译者和设计师的出版品牌 全本书店 出品。 安妮塔 布鲁克纳 （Anita Brookner） 1928-2016 英国小说家，艺术史学家。1928年出生于英国伦敦，父母均为犹太裔波兰移民，经营一家烟草工厂，在30年代曾接纳躲避纳粹迫害的犹太人。尽管和祖父母、父母、叔叔及难民们一起生活，安妮塔的童年生活仍然十分孤独。 布鲁克纳就读于私立女子学校，在伦敦国王学院获得学士学位，1953年获伦, (5折) ,http://product.dangdang.com/24009388.html,¥40.00,作家出版社,¥20.00, 天意 （布克奖得主代表作，备受读者追捧“近年最好看的情感小说”）
p23700182,, (6.33折) ,http://product.dangdang.com/23700182.html,¥28.00,上海译文出版社,¥17.70, 罗生门(译文经典·精装)
p23457061,赵延年的鲁迅作品木刻插图，技法老练，神韵独具，很好地表现了鲁迅作品的艺术风格。《阿Q正传（赵延年插图本）（精）》是在原来《狂人日记赵延年木刻插图本》和《阿Q正传赵延年木刻插图本》两书的基础上整合而成的，篇目选自鲁迅的两部小说集子《呐喊》和《彷徨》，计16篇作品。此次新版，一是互相带动销售，二是变换一下旧的面孔，适应市场需求。, (7.63折) ,http://product.dangdang.com/23457061.html,¥32.00,人民文学出版社,¥24.40, 阿Q正传 赵延年插图本
p23343171,写女性心理*好的男作家 的**秀作品。 描述的虽是一个偏远的王国，但人类生活中一系列*基本的价值却在小说中暗自运行：爱、责任、梦想、欲望、孤独、尊严、情谊、权力等等。, (7.67折) ,http://product.dangdang.com/23343171.html,¥24.00,人民文学出版社,¥18.40, 推拿（央视朗读者毕飞宇倾情朗读）
p23614788,向我们这个时代真正自由的人，向一位特立独行的思想者和写作者致敬！ 我常常觉得，王小波就像《皇帝的新衣》里面那个天真烂漫的孩子，他就在那个无比庄重却无比滑稽的场合喊了那么一嗓子，使所有的人都吃了一惊，继而露出会心的微笑。后来，这批人把这个孩子当成宠儿，并且把他的名字当成他们互相认出对方的接头暗号。 李银河 权威版本 典藏珍爱, (5折) ,http://product.dangdang.com/23614788.html,¥27.00,北京十月文艺出版社,¥13.50, 黄金时代
p22877699,"现在开始,与自己和平相处吧（山本文绪*抚慰人心的随笔集，人**的敌人是自己，**的朋友也是自己） 三十一岁又怎样 （山本文绪*经典短篇小说集，*值得送给自己的心灵礼物，从翻开它开始，做自己人生的当事人） 恋爱中毒: 山本文绪疗愈 恋爱中毒 ，让你可以温柔对待爱你的人 . 然后，我就一个人了:直木奖得主山本文绪，*真实心灵疗愈日记 五月天阿信感动推荐 直木奖获奖者山本文绪代表作 这个世界上肯定有另一个我，做着我不敢做的事，过着我想过的生活 如果你不喜欢现在的自己，总觉得当年如果做了不同的选择，人生一定会比现在强几百倍，因而活在无尽的悔恨中，那么，请你务必要来读一读这本小说。彭蕙仙（台湾资深媒体人）", (5折) ,http://product.dangdang.com/22877699.html,¥25.00,南海出版公司,¥12.50, 蓝另一种蓝（五月天阿信感动推荐，直木奖获奖者山本文绪代表作！）
p25094410,★华语世界独具影响力作家亦舒 独家畅销 旧欢如梦辑 。收录亦舒ZUI经典的5部作品，独家授权，全新编校，唯美装帧。 ★亦舒：华语世界独具影响力作家，与倪匡、金庸并称 香港文坛三大奇迹 ，至今已出版300余部作品。以简练文笔书写动人故事，开启现代女性独立爱情观与价值观，影响了半个世纪以来的城市女性。 ★《喜宝》：亦舒ZUI具知名度的里程碑式作品，入选 二十世纪中文小说一百强 ， 我一直希望得到很多爱。如果没有爱，很多钱也是好的。如果两者都没有，我还有健康。 《我的前半生》：靳东、马伊琍主演都市爱情电视剧原著，2017暑期档； 《玫瑰的故事》：倾城女子的繁花一生； 《圆舞》：亦舒ZUI经典忘年恋，君生我未生，我生君已老； 《人淡如菊》：大概是将禁忌恋情的真相暴露得ZUI彻底的一部文学作品。 ★金庸： 倪匡、亦舒皆为, (5折) ,http://product.dangdang.com/25094410.html,¥38.00,湖南文艺出版社,¥19.00, 人淡如菊（精装版，亦舒独家指定授权，亦舒小说系列）
p25168811,◎与坊间版本比，本版的一大靓点：青年翻译家马晓佳用英文版忠实还原遗失的老舍手稿 老舍先生的后13章中文手稿在 文革 中遗失了，马晓佳按照英文版《四世同堂》（ The Yellow Storm ）翻译了四万多字，补全了中文版，使本版成了真正的全本。为了翻译这13章，马晓佳精心阅读老舍作品、仔细揣摩老舍的用词习惯和语气，忠实地还原了*后13章。读过马晓佳译稿的多位编辑，都赞叹 翻译得真好！ （请移步 免费在线读 部分） 另外， 还原 了老舍的原稿本意。比如，老舍反对发展核武器，当时的国民政府机关悬挂的是青天白日旗。（有的版本这些地方都被修改了） ◎老舍：《四世同堂》是我从事写作以来*长的、可能也是*好的一本小说。 老舍先生一生著述颇丰，经典佳作更是不少，但让他说出是他写作以来是*好的一本小说 仅有《四世同堂》一本。, (5折) ,http://product.dangdang.com/25168811.html,¥78.00,时代文艺出版社,¥39.00, 四世同堂（遗失手稿英文补全本）
p23738829,拉丁美洲文学大师博尔赫斯脍炙人口小说代表作，穿越时空的庞大花园迷宫。, (5折) ,http://product.dangdang.com/23738829.html,¥23.00,上海译文出版社,¥11.50, 小径分岔的花园(博尔赫斯全集）
p24103435,◎俄罗斯文坛巨匠陀思妥耶夫斯基的成名之作。 一个关于忏悔、救赎和信仰的故事。 ◎真正意义上的无删节全译本。 ◎由在苏俄文学研究领域颇具影响力的学者曾思艺倾情译著； 俄中精准直译，原汁原味传达原著精髓，全面修正非俄语译本的讹误； 汲取旧译本的精华，语言表达更符合现代人的阅读习惯。 ◎装帧设计走心，使作品由内而外散发金玉之质。 采用16开的大开本，并根据书籍厚度分为上、下册，使其内容厚重但读来轻松； 内文版式舒朗，设计人性化，即使厚度较厚，内文*里行文字也能轻松显示，读来毫不费工夫； 封面设计别出心裁，采用内外两重封面，外封简约大气、干净利落，内封朴实无华，整体设计与作品本身的气质极度贴合。再配以内文高端的用纸，使本书品相一流，极具阅读与收藏价值，是经典俄苏文学版本中的不二之选。, (5折) ,http://product.dangdang.com/24103435.html,¥62.00,西安交通大学出版社,¥31.00, 罪与罚（套装上、下，俄中直译全译本）
p25231950,◎为小人物发声 欧 亨利把笔墨给了大千世界里身如微尘的小人物，如售货员、打字工、小职员、没落画家、失意演员 读一读，说不定可以找到你的影子。 ◎剧情神反转 欧氏作品的结尾往往脑洞大开，让你猜得到开头，猜不到结尾，有的让你会心一笑，有的让你无声而哭。 ◎美版白居易娓娓道来 欧 亨利的小说，好比白居易的诗，词句质朴，文字浅显，情感真挚，老奶奶、小盆友都能懂。 ◎翻译家王晋华2018新修本 ◆ 对2014译本进行全面修订，文字更凝练，表意更精准。 ◆ 地名、人名改用通行译法，无须百度，一见便知，如 布鲁山 大拉皮兹 译为 蓝岭 大急流城 ， 戴安娜 译为 狄安娜 。 ◎为方便读者，全面、系统注释 ◆ 补充性注释 ，如 《黑槲的卖主》 有一条注释 欧 亨利时代的1美元约合今天的120美元至600美元 ，以说明该文的主人, (5折) ,http://product.dangdang.com/25231950.html,¥34.00,时代文艺出版社,¥17.00, 欧·亨利短篇小说选（翻译家王晋华2018全新修订本+全面系统性注释）
p25156583,百万读者盛赞口碑系列作品盛大回归，蛰伏一年，破茧而生！ 降神招魂、符咒秘法、堪舆相术、五行八卦 回归本土，五千年文化历史沉淀，更古老！ 同名网剧火热筹备中，精彩升级！荧幕再现，感受千年古国的传奇魅力！ 厌胜术、诡绣娘、阴孩儿、黑棺木 讲述自己身边的奇闻诡事，更地道！ 原班人马，匠心打造！原汁原味，离奇诡异！数度修订，字字珠玑！ 超级畅销书作家 天下霸唱、大力金刚掌、蜘蛛、贰十三 诚挚推荐！, (5折) ,http://product.dangdang.com/25156583.html,¥35.00,江西教育出版社,¥17.50, 中国异闻录2
p25254217,1、《二号首长》作者、中国谋略小说大神作家黄晓阳全新权谋力作。世上皆是无谋之人，只知逆而不知应。初谋应人，中谋应势，上谋应天！ 2、一个五重伪装者的续命之路：本书以中共历shi上乃至世界情报shi上wei一一个五面间谍为原型，讲述了其在层层伪装的身份下，以高超谋略搅动民国各方势力博弈，掀起一个大时代的军政风云。谋局、布局、设局、破局、套路、反套路 3、看惊险刺激的黑白博弈，学高超绝妙的谋略智慧：黄晓阳作品的zui大特点是其对谋略的解读和运用，从政、职场、经商都是一门技术活，不仅需要高智商、情商，更需要对智慧谋略的高超运用。 4、掌阅文学2018年开年重磅作品推荐 5、王跃文、小桥老树、肖仁福等名家盛赞推荐 6、随书赠送 深谋者手册 ，精选深谋者修炼手段及谋略智慧, (5折) ,http://product.dangdang.com/25254217.html,¥49.80,江苏凤凰文艺出版社,¥24.90, 深谋者
